exemplarment € exemplarment € ZRG € əɡzəmplˈarmˈen
exhibeixen € exhibir € VMIP3P00 € əksiβˈɛʃən
exhibeixes € exhibir € VMIP2S00 € əksiβˈɛʃəs
exhibeixi € exhibir € VMM03S0Y € əksiβˈɛʃi
exhibeixi € exhibir € VMSP1S0Y € əksiβˈɛʃi
exhibeixin € exhibir € VMM03P0Y € əksiβˈɛʃin
exhibeixin € exhibir € VMSP3P0Y € əksiβˈɛʃin
exhibeixis € exhibir € VMSP2S0Y € əksiβˈɛʃis
exhibeixo € exhibir € VMIP1S0C € əksiβˈɛʃu
exhibí € exhibir € VMIS1S00 € əksiβˈi
exhibia € exhibir € VMII1S00 € əksiβˈiə
exhibible € exhibible € AQ0CS0 € əksiβˈibblə
exhibibles € exhibible € AQ0CP0 € əksiβˈibbləs
exhibició € exhibició € NCFS000 € əksiβisiˈo
exhibicionisme € exhibicionisme € NCMS000 € əksiβisiunˈizmə
exhibicionismes € exhibicionisme € NCMP000 € əksiβisiunˈizməs
exhibicionista € exhibicionista € AQ0CS0 € əksiβisiunˈistə
exhibicionista € exhibicionista € NCCS000 € əksiβisiunˈistə
exhibicionistes € exhibicionista € AQ0CP0 € əksiβisiunˈistəs
exhibicionistes € exhibicionista € NCCP000 € əksiβisiunˈistəs
exhibicions € exhibició € NCFP000 € əksiβisiˈons
exhibida € exhibir € VMP00SF0 € əksiβˈiðə
exhibides € exhibir € VMP00PF0 € əksiβˈiðəs
exhibidor € exhibidor € AQ0MS0 € əksiβiðˈo
exhibidor € exhibidor € NCMS000 € əksiβiðˈo
exhibidora € exhibidor € AQ0FS0 € əksiβiðˈoɾə
exhibidora € exhibidor € NCFS000 € əksiβiðˈoɾə
exhibidores € exhibidor € AQ0FP0 € əksiβiðˈoɾəs
exhibidores € exhibidor € NCFP000 € əksiβiðˈoɾəs
exhibidors € exhibidor € AQ0MP0 € əksiβiðˈos
exhibidors € exhibidor € NCMP000 € əksiβiðˈos
exhibíem € exhibir € VMII1P00 € əksiβˈiəm
exhibien € exhibir € VMII3P00 € əksiβˈiən
exhibies € exhibir € VMII2S00 € əksiβˈiəs
exhibíeu € exhibir € VMII2P00 € əksiβˈiəw
exhibim € exhibir € VMIP1P00 € əksiβˈim
exhibim € exhibir € VMM01P00 € əksiβˈim
exhibim € exhibir € VMSP1P00 € əksiβˈim
exhibint € exhibir € VMG00000 € əksiβˈin
exhibir € exhibir € VMN00000 € əksiβˈi
exhibirà € exhibir € VMIF3S00 € əksiβiɾˈa
exhibiran € exhibir € VMIF3P00 € əksiβiɾˈan
exhibiràs € exhibir € VMIF2S00 € əksiβiɾˈas
exhibiré € exhibir € VMIF1S00 € əksiβiɾˈe
exhibirem € exhibir € VMIF1P00 € əksiβiɾˈɛm
exhibírem € exhibir € VMIS1P00 € əksiβˈiɾəm
exhibiren € exhibir € VMIS3P00 € əksiβˈiɾən
exhibires € exhibir € VMIS2S00 € əksiβˈiɾəs
exhibireu € exhibir € VMIF2P00 € əksiβiɾˈɛw
exhibíreu € exhibir € VMIS2P00 € əksiβˈiɾəw
exhibiria € exhibir € VMCC1S00 € əksiβiɾˈiə
exhibiríem € exhibir € VMCC1P00 € əksiβiɾˈiəm
exhibirien € exhibir € VMCC3P00 € əksiβiɾˈiən
exhibiries € exhibir € VMCC2S00 € əksiβiɾˈiəs
exhibiríeu € exhibir € VMCC2P00 € əksiβiɾˈiəw
exhibís € exhibir € VMSI1S01 € əksiβˈis
exhibíssim € exhibir € VMSI1P02 € əksiβˈisim
exhibissin € exhibir € VMSI3P02 € əksiβˈisin
exhibissis € exhibir € VMSI2S02 € əksiβˈisis
exhibíssiu € exhibir € VMSI2P02 € əksiβˈisiw
exhibit € exhibir € VMP00SM0 € əksiβˈit
exhibitori € exhibitori € AQ0MS0 € əksiβitˈɔɾi
exhibitòria € exhibitori € AQ0FS0 € əksiβitˈɔɾiə
exhibitòries € exhibitori € AQ0FP0 € əksiβitˈɔɾiəs
exhibitoris € exhibitori € AQ0MP0 € əksiβitˈɔɾis
exhibits € exhibir € VMP00PM0 € əksiβˈits
exhibiu € exhibir € VMIP2P00 € əksiβˈiw
exhibiu € exhibir € VMM02P00 € əksiβˈiw
exhibiu € exhibir € VMSP2P00 € əksiβˈiw
exhilarant € exhilarant € AQ0CS0 € əksiləɾˈan
exhilarants € exhilarant € AQ0CP0 € əksiləɾˈans
exhort € exhort € NCMS000 € əksˈɔr
exhorta € exhortar € VMIP3S00 € əksˈɔrtə
exhorta € exhortar € VMM02S00 € əksˈɔrtə
exhortà € exhortar € VMIS3S00 € əksurtˈa
exhortació € exhortació € NCFS000 € əksurtəsiˈo
exhortacions € exhortació € NCFP000 € əksurtəsiˈons
exhortada € exhortar € VMP00SF0 € əksurtˈaðə
exhortades € exhortar € VMP00PF0 € əksurtˈaðəs
exhortant € exhortar € VMG00000 € əksurtˈan
exhortar € exhortar € VMN00000 € əksurtˈa
exhortarà € exhortar € VMIF3S00 € əksurtəɾˈa
exhortaran € exhortar € VMIF3P00 € əksurtəɾˈan
exhortaràs € exhortar € VMIF2S00 € əksurtəɾˈas
exhortaré € exhortar € VMIF1S00 € əksurtəɾˈe
exhortarem € exhortar € VMIF1P00 € əksurtəɾˈɛm
exhortàrem € exhortar € VMIS1P00 € əksurtˈaɾəm
exhortaren € exhortar € VMIS3P00 € əksurtˈaɾən
exhortares € exhortar € VMIS2S00 € əksurtˈaɾəs
exhortareu € exhortar € VMIF2P00 € əksurtəɾˈɛw
exhortàreu € exhortar € VMIS2P00 € əksurtˈaɾəw
exhortaria € exhortar € VMCC1S00 € əksurtəɾˈiə
exhortaríem € exhortar € VMCC1P00 € əksurtəɾˈiəm
exhortarien € exhortar € VMCC3P00 € əksurtəɾˈiən
exhortaries € exhortar € VMCC2S00 € əksurtəɾˈiəs
exhortaríeu € exhortar € VMCC2P00 € əksurtəɾˈiəw
exhortat € exhortar € VMP00SM0 € əksurtˈat
exhortatiu € exhortatiu € AQ0MS0 € əksurtətˈiw
exhortatius € exhortatiu € AQ0MP0 € əksurtətˈiws
exhortativa € exhortatiu € AQ0FS0 € əksurtətˈiβə
exhortatives € exhortatiu € AQ0FP0 € əksurtətˈiβəs
exhortatori € exhortatori € AQ0MS0 € əksurtətˈɔɾi
exhortatòria € exhortatori € AQ0FS0 € əksurtətˈɔɾiə
exhortatòries € exhortatori € AQ0FP0 € əksurtətˈɔɾiəs
exhortatoris € exhortatori € AQ0MP0 € əksurtətˈɔɾis
exhortats € exhortar € VMP00PM0 € əksurtˈats
exhortava € exhortar € VMII1S00 € əksurtˈaβə
exhortàvem € exhortar € VMII1P00 € əksurtˈaβəm
exhortaven € exhortar € VMII3P00 € əksurtˈaβən
exhortaves € exhortar € VMII2S00 € əksurtˈaβəs
exhortàveu € exhortar € VMII2P00 € əksurtˈaβəw
exhortem € exhortar € VMIP1P00 € əksurtˈɛm
exhortem € exhortar € VMM01P00 € əksurtˈɛm
exhortem € exhortar € VMSP1P00 € əksurtˈɛm
exhorten € exhortar € VMIP3P00 € əksˈɔrtən
exhortes € exhortar € VMIP2S00 € əksˈɔrtəs
exhortés € exhortar € VMSI1S01 € əksurtˈes
exhortéssim € exhortar € VMSI1P02 € əksurtˈesim
exhortessin € exhortar € VMSI3P02 € əksurtˈesin
exhortessis € exhortar € VMSI2S02 € əksurtˈesis
exhortéssiu € exhortar € VMSI2P02 € əksurtˈesiw
exhorteu € exhortar € VMIP2P00 € əksurtˈɛw
exhorteu € exhortar € VMM02P0X € əksurtˈɛw
exhorteu € exhortar € VMSP2P00 € əksurtˈɛw
exhorti € exhortar € VMM03S0Y € əksˈɔrti
exhorti € exhortar € VMSP1S0Y € əksˈɔrti
exhortí € exhortar € VMIS1S00 € əksurtˈi
exhortin € exhortar € VMM03P0Y € əksˈɔrtin
exhortin € exhortar € VMSP3P0Y € əksˈɔrtin
exhortis € exhortar € VMSP2S0Y € əksˈɔrtis
exhorto € exhortar € VMIP1S0C € əksˈɔrtu
exhorts € exhort € NCMP000 € əksˈɔrs
exhuma € exhumar € VMIP3S00 € əksˈumə
exhuma € exhumar € VMM02S00 € əksˈumə
exhumà € exhumar € VMIS3S00 € əksumˈa
exhumació € exhumació € NCFS000 € əksuməsiˈo
exhumacions € exhumació € NCFP000 € əksuməsiˈons
exhumada € exhumar € VMP00SF0 € əksumˈaðə
exhumades € exhumar € VMP00PF0 € əksumˈaðəs
exhumador € exhumador € AQ0MS0 € əksuməðˈo
exhumador € exhumador € NCMS000 € əksuməðˈo
exhumadora € exhumador € AQ0FS0 € əksuməðˈoɾə
exhumadora € exhumador € NCFS000 € əksuməðˈoɾə
exhumadores € exhumador € AQ0FP0 € əksuməðˈoɾəs
exhumadores € exhumador € NCFP000 € əksuməðˈoɾəs
exhumadors € exhumador € AQ0MP0 € əksuməðˈos
exhumadors € exhumador € NCMP000 € əksuməðˈos
exhumant € exhumar € VMG00000 € əksumˈan
exhumar € exhumar € VMN00000 € əksumˈa
exhumarà € exhumar € VMIF3S00 € əksuməɾˈa
exhumaran € exhumar € VMIF3P00 € əksuməɾˈan
exhumaràs € exhumar € VMIF2S00 € əksuməɾˈas
exhumaré € exhumar € VMIF1S00 € əksuməɾˈe
exhumarem € exhumar € VMIF1P00 € əksuməɾˈɛm
exhumàrem € exhumar € VMIS1P00 € əksumˈaɾəm
exhumaren € exhumar € VMIS3P00 € əksumˈaɾən
exhumares € exhumar € VMIS2S00 € əksumˈaɾəs
exhumareu € exhumar € VMIF2P00 € əksuməɾˈɛw
exhumàreu € exhumar € VMIS2P00 € əksumˈaɾəw
exhumaria € exhumar € VMCC1S00 € əksuməɾˈiə
exhumaríem € exhumar € VMCC1P00 € əksuməɾˈiəm
exhumarien € exhumar € VMCC3P00 € əksuməɾˈiən
exhumaries € exhumar € VMCC2S00 € əksuməɾˈiəs
exhumaríeu € exhumar € VMCC2P00 € əksuməɾˈiəw
exhumat € exhumar € VMP00SM0 € əksumˈat
exhumats € exhumar € VMP00PM0 € əksumˈats
exhumava € exhumar € VMII1S00 € əksumˈaβə
exhumàvem € exhumar € VMII1P00 € əksumˈaβəm
exhumaven € exhumar € VMII3P00 € əksumˈaβən
exhumaves € exhumar € VMII2S00 € əksumˈaβəs
exhumàveu € exhumar € VMII2P00 € əksumˈaβəw
exhumem € exhumar € VMIP1P00 € əksumˈɛm
exhumem € exhumar € VMM01P00 € əksumˈɛm
exhumem € exhumar € VMSP1P00 € əksumˈɛm
exhumen € exhumar € VMIP3P00 € əksˈumən
exhumes € exhumar € VMIP2S00 € əksˈuməs
exhumés € exhumar € VMSI1S01 € əksumˈes
exhuméssim € exhumar € VMSI1P02 € əksumˈesim
exhumessin € exhumar € VMSI3P02 € əksumˈesin
exhumessis € exhumar € VMSI2S02 € əksumˈesis
exhuméssiu € exhumar € VMSI2P02 € əksumˈesiw
exhumeu € exhumar € VMIP2P00 € əksumˈɛw
exhumeu € exhumar € VMM02P0X € əksumˈɛw
exhumeu € exhumar € VMSP2P00 € əksumˈɛw
exhumi € exhumar € VMM03S0Y € əksˈumi
exhumi € exhumar € VMSP1S0Y € əksˈumi
exhumí € exhumar € VMIS1S00 € əksumˈi
exhumin € exhumar € VMM03P0Y € əksˈumin
exhumin € exhumar € VMSP3P0Y € əksˈumin
exhumis € exhumar € VMSP2S0Y € əksˈumis
exhumo € exhumar € VMIP1S0C € əksˈumu
exigeix € exigir € VMIP3S00 € əɡziʒˈɛʃ
exigeix € exigir € VMM02S00 € əɡziʒˈɛʃ
exigeixen € exigir € VMIP3P00 € əɡziʒˈɛʃən
exigeixes € exigir € VMIP2S00 € əɡziʒˈɛʃəs
exigeixi € exigir € VMM03S0Y € əɡziʒˈɛʃi
exigeixi € exigir € VMSP1S0Y € əɡziʒˈɛʃi
exigeixin € exigir € VMM03P0Y € əɡziʒˈɛʃin
exigeixin € exigir € VMSP3P0Y € əɡziʒˈɛʃin
exigeixis € exigir € VMSP2S0Y € əɡziʒˈɛʃis
exigeixo € exigir € VMIP1S0C € əɡziʒˈɛʃu
exigència € exigència € NCFS000 € əɡziʒˈɛnsiə
exigències € exigència € NCFP000 € əɡziʒˈɛnsiəs
exigent € exigent € AQ0CS0 € əɡziʒˈen
exigents € exigent € AQ0CP0 € əɡziʒˈens
exigí € exigir € VMIS1S00 € əɡziʒˈi
exigia € exigir € VMII1S00 € əɡziʒˈiə
exigibilitat € exigibilitat € NCFS000 € əɡziʒiβilitˈat
exigibilitats € exigibilitat € NCFP000 € əɡziʒiβilitˈats
exigible € exigible € AQ0CS0 € əɡziʒˈibblə
exigibles € exigible € AQ0CP0 € əɡziʒˈibbləs
exigida € exigir € VMP00SF0 € əɡziʒˈiðə
exigides € exigir € VMP00PF0 € əɡziʒˈiðəs
exigíem € exigir € VMII1P00 € əɡziʒˈiəm
exigien € exigir € VMII3P00 € əɡziʒˈiən
exigies € exigir € VMII2S00 € əɡziʒˈiəs
exigíeu € exigir € VMII2P00 € əɡziʒˈiəw
exigim € exigir € VMIP1P00 € əɡziʒˈim
exigim € exigir € VMM01P00 € əɡziʒˈim
exigim € exigir € VMSP1P00 € əɡziʒˈim
exigint € exigir € VMG00000 € əɡziʒˈin
exigir € exigir € VMN00000 € əɡziʒˈi
exigirà € exigir € VMIF3S00 € əɡziʒiɾˈa
exigiran € exigir € VMIF3P00 € əɡziʒiɾˈan
exigiràs € exigir € VMIF2S00 € əɡziʒiɾˈas
exigiré € exigir € VMIF1S00 € əɡziʒiɾˈe
exigirem € exigir € VMIF1P00 € əɡziʒiɾˈɛm
exigírem € exigir € VMIS1P00 € əɡziʒˈiɾəm
exigiren € exigir € VMIS3P00 € əɡziʒˈiɾən
exigires € exigir € VMIS2S00 € əɡziʒˈiɾəs
exigireu € exigir € VMIF2P00 € əɡziʒiɾˈɛw
exigíreu € exigir € VMIS2P00 € əɡziʒˈiɾəw
exigiria € exigir € VMCC1S00 € əɡziʒiɾˈiə
exigiríem € exigir € VMCC1P00 € əɡziʒiɾˈiəm
exigirien € exigir € VMCC3P00 € əɡziʒiɾˈiən
exigiries € exigir € VMCC2S00 € əɡziʒiɾˈiəs
exigiríeu € exigir € VMCC2P00 € əɡziʒiɾˈiəw
exigís € exigir € VMSI1S01 € əɡziʒˈis
exigíssim € exigir € VMSI1P02 € əɡziʒˈisim
exigissin € exigir € VMSI3P02 € əɡziʒˈisin
exigissis € exigir € VMSI2S02 € əɡziʒˈisis
exigíssiu € exigir € VMSI2P02 € əɡziʒˈisiw
exigit € exigir € VMP00SM0 € əɡziʒˈit
exigits € exigir € VMP00PM0 € əɡziʒˈits
exigiu € exigir € VMIP2P00 € əɡziʒˈiw
exigiu € exigir € VMM02P00 € əɡziʒˈiw
exigiu € exigir € VMSP2P00 € əɡziʒˈiw
exigu € exigu € AQ0MS0 € əɡzˈiɣu
exigua € exigu € AQ0FS0 € əɡzˈiɣwə
exiguament € exiguament € ZRG € əɡzˈiɣwəmˈen
exigües € exigu € AQ0FP0 € əɡzˈiɣwəs
exigüitat € exigüitat € NCFS000 € əɡziɣwitˈat
exigüitats € exigüitat € NCFP000 € əɡziɣwitˈats
exigus € exigu € AQ0MP0 € əɡzˈiɣus
exili € exili € NCMS000 € əɡzˈili
exilia € exiliar € VMIP3S00 € əɡzilˈiə
exilia € exiliar € VMM02S00 € əɡzilˈiə
exilià € exiliar € VMIS3S00 € əɡziliˈa
exiliada € exiliar € VMP00SF0 € əɡziliˈaðə
exiliada € exiliat € NCFS000 € əɡziliˈaðə
exiliades € exiliar € VMP00PF0 € əɡziliˈaðəs
exiliades € exiliat € NCFP000 € əɡziliˈaðəs
exiliant € exiliar € VMG00000 € əɡziliˈan
exiliar € exiliar € VMN00000 € əɡziliˈa
exiliarà € exiliar € VMIF3S00 € əɡziliəɾˈa
exiliaran € exiliar € VMIF3P00 € əɡziliəɾˈan
exiliaràs € exiliar € VMIF2S00 € əɡziliəɾˈas
exiliaré € exiliar € VMIF1S00 € əɡziliəɾˈe
exiliarem € exiliar € VMIF1P00 € əɡziliəɾˈɛm
exiliàrem € exiliar € VMIS1P00 € əɡziliˈaɾəm
exiliaren € exiliar € VMIS3P00 € əɡziliˈaɾən
exiliares € exiliar € VMIS2S00 € əɡziliˈaɾəs
exiliareu € exiliar € VMIF2P00 € əɡziliəɾˈɛw
exiliàreu € exiliar € VMIS2P00 € əɡziliˈaɾəw
exiliaria € exiliar € VMCC1S00 € əɡziliəɾˈiə
exiliaríem € exiliar € VMCC1P00 € əɡziliəɾˈiəm
exiliarien € exiliar € VMCC3P00 € əɡziliəɾˈiən
exiliaries € exiliar € VMCC2S00 € əɡziliəɾˈiəs
exiliaríeu € exiliar € VMCC2P00 € əɡziliəɾˈiəw
exiliat € exiliar € VMP00SM0 € əɡziliˈat
exiliat € exiliat € NCMS000 € əɡziliˈat
exiliats € exiliar € VMP00PM0 € əɡziliˈats
exiliats € exiliat € NCMP000 € əɡziliˈats
exiliava € exiliar € VMII1S00 € əɡziliˈaβə
exiliàvem € exiliar € VMII1P00 € əɡziliˈaβəm
exiliaven € exiliar € VMII3P00 € əɡziliˈaβən
exiliaves € exiliar € VMII2S00 € əɡziliˈaβəs
exiliàveu € exiliar € VMII2P00 € əɡziliˈaβəw
exiliem € exiliar € VMIP1P00 € əɡziliˈɛm
exiliem € exiliar € VMM01P00 € əɡziliˈɛm
exiliem € exiliar € VMSP1P00 € əɡziliˈɛm
exilien € exiliar € VMIP3P00 € əɡzilˈiən
exilies € exiliar € VMIP2S00 € əɡzilˈiəs
exiliés € exiliar € VMSI1S01 € əɡziliˈes
exiliéssim € exiliar € VMSI1P02 € əɡziliˈesim
exiliessin € exiliar € VMSI3P02 € əɡziliˈesin
exiliessis € exiliar € VMSI2S02 € əɡziliˈesis
exiliéssiu € exiliar € VMSI2P02 € əɡziliˈesiw
exilieu € exiliar € VMIP2P00 € əɡziliˈɛw
exilieu € exiliar € VMM02P0X € əɡziliˈɛw
exilieu € exiliar € VMSP2P00 € əɡziliˈɛw
exilií € exiliar € VMIS1S00 € əɡziliˈi
exiliï € exiliar € VMM03S0Y € əɡzilˈii
exiliï € exiliar € VMSP1S0Y € əɡzilˈii
exiliïn € exiliar € VMM03P0Y € əɡzilˈiin
exiliïn € exiliar € VMSP3P0Y € əɡzilˈiin
exiliïs € exiliar € VMSP2S0Y € əɡzilˈiis
exilio € exiliar € VMIP1S0C € əɡzilˈiu
exilis € exili € NCMP000 € əɡzˈilis
eximeix € eximir € VMIP3S00 € əɡzimˈɛʃ
eximeix € eximir € VMM02S00 € əɡzimˈɛʃ
eximeixen € eximir € VMIP3P00 € əɡzimˈɛʃən
eximeixes € eximir € VMIP2S00 € əɡzimˈɛʃəs
eximeixi € eximir € VMM03S0Y € əɡzimˈɛʃi
eximeixi € eximir € VMSP1S0Y € əɡzimˈɛʃi
eximeixin € eximir € VMM03P0Y € əɡzimˈɛʃin
eximeixin € eximir € VMSP3P0Y € əɡzimˈɛʃin
eximeixis € eximir € VMSP2S0Y € əɡzimˈɛʃis
eximeixo € eximir € VMIP1S0C € əɡzimˈɛʃu
eximent € eximent € AQ0CS0 € əɡzimˈen
eximent € eximent € NCMS000 € əɡzimˈen
eximents € eximent € AQ0CP0 € əɡzimˈens
eximents € eximent € NCMP000 € əɡzimˈens
eximi € eximi € AQ0MS0 € əɡzˈimi
eximí € eximir € VMIS1S00 € əɡzimˈi
eximia € eximir € VMII1S00 € əɡzimˈiə
exímia € eximi € AQ0FS0 € əɡzˈimiə
eximida € eximir € VMP00SF0 € əɡzimˈiðə
eximides € eximir € VMP00PF0 € əɡzimˈiðəs
eximíem € eximir € VMII1P00 € əɡzimˈiəm
eximien € eximir € VMII3P00 € əɡzimˈiən
eximies € eximir € VMII2S00 € əɡzimˈiəs
exímies € eximi € AQ0FP0 € əɡzˈimiəs
eximíeu € eximir € VMII2P00 € əɡzimˈiəw
eximim € eximir € VMIP1P00 € əɡzimˈim
eximim € eximir € VMM01P00 € əɡzimˈim
eximim € eximir € VMSP1P00 € əɡzimˈim
eximint € eximir € VMG00000 € əɡzimˈin
eximir € eximir € VMN00000 € əɡzimˈi
eximirà € eximir € VMIF3S00 € əɡzimiɾˈa
eximiran € eximir € VMIF3P00 € əɡzimiɾˈan
eximiràs € eximir € VMIF2S00 € əɡzimiɾˈas
eximiré € eximir € VMIF1S00 € əɡzimiɾˈe
eximirem € eximir € VMIF1P00 € əɡzimiɾˈɛm
eximírem € eximir € VMIS1P00 € əɡzimˈiɾəm
eximiren € eximir € VMIS3P00 € əɡzimˈiɾən
eximires € eximir € VMIS2S00 € əɡzimˈiɾəs
eximireu € eximir € VMIF2P00 € əɡzimiɾˈɛw
eximíreu € eximir € VMIS2P00 € əɡzimˈiɾəw
eximiria € eximir € VMCC1S00 € əɡzimiɾˈiə
eximiríem € eximir € VMCC1P00 € əɡzimiɾˈiəm
eximirien € eximir € VMCC3P00 € əɡzimiɾˈiən
eximiries € eximir € VMCC2S00 € əɡzimiɾˈiəs
eximiríeu € eximir € VMCC2P00 € əɡzimiɾˈiəw
eximis € eximi € AQ0MP0 € əɡzˈimis
eximís € eximir € VMSI1S01 € əɡzimˈis
eximíssim € eximir € VMSI1P02 € əɡzimˈisim
eximissin € eximir € VMSI3P02 € əɡzimˈisin
eximissis € eximir € VMSI2S02 € əɡzimˈisis
eximíssiu € eximir € VMSI2P02 € əɡzimˈisiw
eximit € eximir € VMP00SM0 € əɡzimˈit
eximits € eximir € VMP00PM0 € əɡzimˈits
eximiu € eximir € VMIP2P00 € əɡzimˈiw
eximiu € eximir € VMM02P00 € əɡzimˈiw
eximiu € eximir € VMSP2P00 € əɡzimˈiw
exina € exina € NCFS000 € əɡzˈinə
exines € exina € NCFP000 € əɡzˈinəs
existeix € existir € VMIP3S00 € əɡzistˈɛʃ
existeix € existir € VMM02S00 € əɡzistˈɛʃ
existeixen € existir € VMIP3P00 € əɡzistˈɛʃən
existeixes € existir € VMIP2S00 € əɡzistˈɛʃəs
existeixi € existir € VMM03S0Y € əɡzistˈɛʃi
existeixi € existir € VMSP1S0Y € əɡzistˈɛʃi
existeixin € existir € VMM03P0Y € əɡzistˈɛʃin
existeixin € existir € VMSP3P0Y € əɡzistˈɛʃin
existeixis € existir € VMSP2S0Y € əɡzistˈɛʃis
existeixo € existir € VMIP1S0C € əɡzistˈɛʃu
existència € existència € NCFS000 € əɡzistˈɛnsiə
existencial € existencial € AQ0CS0 € əɡzistənsiˈal
existencialisme € existencialisme € NCMS000 € əɡzistənsiəlˈizmə
existencialismes € existencialisme € NCMP000 € əɡzistənsiəlˈizməs
existencialista € existencialista € AQ0CS0 € əɡzistənsiəlˈistə
existencialista € existencialista € NCCS000 € əɡzistənsiəlˈistə
existencialistes € existencialista € AQ0CP0 € əɡzistənsiəlˈistəs
existencialistes € existencialista € NCCP000 € əɡzistənsiəlˈistəs
existencials € existencial € AQ0CP0 € əɡzistənsiˈals
existències € existència € NCFP000 € əɡzistˈɛnsiəs
existent € existent € AQ0CS0 € əɡzistˈen
existents € existent € AQ0CP0 € əɡzistˈens
existí € existir € VMIS1S00 € əɡzistˈi
existia € existir € VMII1S00 € əɡzistˈiə
existibilitat € existibilitat € NCFS000 € əɡzistiβilitˈat
existibilitats € existibilitat € NCFP000 € əɡzistiβilitˈats
existible € existible € AQ0CS0 € əɡzistˈibblə
existibles € existible € AQ0CP0 € əɡzistˈibbləs
existida € existir € VMP00SF0 € əɡzistˈiðə
existides € existir € VMP00PF0 € əɡzistˈiðəs
existíem € existir € VMII1P00 € əɡzistˈiəm
existien € existir € VMII3P00 € əɡzistˈiən
existies € existir € VMII2S00 € əɡzistˈiəs
existíeu € existir € VMII2P00 € əɡzistˈiəw
existim € existir € VMIP1P00 € əɡzistˈim
existim € existir € VMM01P00 € əɡzistˈim
existim € existir € VMSP1P00 € əɡzistˈim
existima € existimar € VMIP3S00 € əɡzistˈimə
existima € existimar € VMM02S00 € əɡzistˈimə
existimà € existimar € VMIS3S00 € əɡzistimˈa
existimació € existimació € NCFS000 € əɡzistiməsiˈo
existimacions € existimació € NCFP000 € əɡzistiməsiˈons
existimada € existimar € VMP00SF0 € əɡzistimˈaðə
existimades € existimar € VMP00PF0 € əɡzistimˈaðəs
existimant € existimar € VMG00000 € əɡzistimˈan
existimar € existimar € VMN00000 € əɡzistimˈa
existimarà € existimar € VMIF3S00 € əɡzistiməɾˈa
existimaran € existimar € VMIF3P00 € əɡzistiməɾˈan
existimaràs € existimar € VMIF2S00 € əɡzistiməɾˈas
existimaré € existimar € VMIF1S00 € əɡzistiməɾˈe
existimarem € existimar € VMIF1P00 € əɡzistiməɾˈɛm
existimàrem € existimar € VMIS1P00 € əɡzistimˈaɾəm
existimaren € existimar € VMIS3P00 € əɡzistimˈaɾən
existimares € existimar € VMIS2S00 € əɡzistimˈaɾəs
existimareu € existimar € VMIF2P00 € əɡzistiməɾˈɛw
existimàreu € existimar € VMIS2P00 € əɡzistimˈaɾəw
existimaria € existimar € VMCC1S00 € əɡzistiməɾˈiə
existimaríem € existimar € VMCC1P00 € əɡzistiməɾˈiəm
existimarien € existimar € VMCC3P00 € əɡzistiməɾˈiən
existimaries € existimar € VMCC2S00 € əɡzistiməɾˈiəs
existimaríeu € existimar € VMCC2P00 € əɡzistiməɾˈiəw
existimat € existimar € VMP00SM0 € əɡzistimˈat
existimatiu € existimatiu € AQ0MS0 € əɡzistimətˈiw
existimatius € existimatiu € AQ0MP0 € əɡzistimətˈiws
existimativa € existimatiu € AQ0FS0 € əɡzistimətˈiβə
existimatives € existimatiu € AQ0FP0 € əɡzistimətˈiβəs
existimats € existimar € VMP00PM0 € əɡzistimˈats
existimava € existimar € VMII1S00 € əɡzistimˈaβə
existimàvem € existimar € VMII1P00 € əɡzistimˈaβəm
existimaven € existimar € VMII3P00 € əɡzistimˈaβən
existimaves € existimar € VMII2S00 € əɡzistimˈaβəs
existimàveu € existimar € VMII2P00 € əɡzistimˈaβəw
existimem € existimar € VMIP1P00 € əɡzistimˈɛm
existimem € existimar € VMM01P00 € əɡzistimˈɛm
existimem € existimar € VMSP1P00 € əɡzistimˈɛm
existimen € existimar € VMIP3P00 € əɡzistˈimən
existimes € existimar € VMIP2S00 € əɡzistˈiməs
existimés € existimar € VMSI1S01 € əɡzistimˈes
existiméssim € existimar € VMSI1P02 € əɡzistimˈesim
existimessin € existimar € VMSI3P02 € əɡzistimˈesin
existimessis € existimar € VMSI2S02 € əɡzistimˈesis
existiméssiu € existimar € VMSI2P02 € əɡzistimˈesiw
existimeu € existimar € VMIP2P00 € əɡzistimˈɛw
existimeu € existimar € VMM02P0X € əɡzistimˈɛw
existimeu € existimar € VMSP2P00 € əɡzistimˈɛw
existimi € existimar € VMM03S0Y € əɡzistˈimi
existimi € existimar € VMSP1S0Y € əɡzistˈimi
existimí € existimar € VMIS1S00 € əɡzistimˈi
existimin € existimar € VMM03P0Y € əɡzistˈimin
existimin € existimar € VMSP3P0Y € əɡzistˈimin
existimis € existimar € VMSP2S0Y € əɡzistˈimis
existimo € existimar € VMIP1S0C € əɡzistˈimu
existint € existir € VMG00000 € əɡzistˈin
existir € existir € VMN00000 € əɡzistˈi
existirà € existir € VMIF3S00 € əɡzistiɾˈa
existiran € existir € VMIF3P00 € əɡzistiɾˈan
existiràs € existir € VMIF2S00 € əɡzistiɾˈas
existiré € existir € VMIF1S00 € əɡzistiɾˈe
existirem € existir € VMIF1P00 € əɡzistiɾˈɛm
existírem € existir € VMIS1P00 € əɡzistˈiɾəm
existiren € existir € VMIS3P00 € əɡzistˈiɾən
existires € existir € VMIS2S00 € əɡzistˈiɾəs
existireu € existir € VMIF2P00 € əɡzistiɾˈɛw
existíreu € existir € VMIS2P00 € əɡzistˈiɾəw
