Gafarró € Gafarró € NPMSG00 € ɡəfərˈo
galguéssiu € galgar € VMSI2P02 € ɡəlɣˈesiw
galgueu € galgar € VMIP2P00 € ɡəlɣˈɛw
galgueu € galgar € VMM02P0X € ɡəlɣˈɛw
galgueu € galgar € VMSP2P00 € ɡəlɣˈɛw
galgui € galgar € VMM03S0Y € ɡˈalɣi
galgui € galgar € VMSP1S0Y € ɡˈalɣi
galguí € galgar € VMIS1S00 € ɡəlɣˈi
galguin € galgar € VMM03P0Y € ɡˈalɣin
galguin € galgar € VMSP3P0Y € ɡˈalɣin
galguis € galgar € VMSP2S0Y € ɡˈalɣis
Galhac € Galhac € NPCSG00 € ɡəlˈak
Galí € Galí € NPCNSP0 € ɡəlˈi
galiassa € galiassa € NCFS000 € ɡəliˈasə
galiasses € galiassa € NCFP000 € ɡəliˈasəs
gàlib € gàlib € NCMS000 € ɡˈalip
galiba € galibar € VMIP3S00 € ɡəlˈiβə
galiba € galibar € VMM02S00 € ɡəlˈiβə
galibà € galibar € VMIS3S00 € ɡəliβˈa
galibada € galibar € VMP00SF0 € ɡəliβˈaðə
galibades € galibar € VMP00PF0 € ɡəliβˈaðəs
galibant € galibar € VMG00000 € ɡəliβˈan
galibar € galibar € VMN00000 € ɡəliβˈa
galibarà € galibar € VMIF3S00 € ɡəliβəɾˈa
galibaran € galibar € VMIF3P00 € ɡəliβəɾˈan
galibaràs € galibar € VMIF2S00 € ɡəliβəɾˈas
galibaré € galibar € VMIF1S00 € ɡəliβəɾˈe
galibarem € galibar € VMIF1P00 € ɡəliβəɾˈɛm
galibàrem € galibar € VMIS1P00 € ɡəliβˈaɾəm
galibaren € galibar € VMIS3P00 € ɡəliβˈaɾən
galibares € galibar € VMIS2S00 € ɡəliβˈaɾəs
galibareu € galibar € VMIF2P00 € ɡəliβəɾˈɛw
galibàreu € galibar € VMIS2P00 € ɡəliβˈaɾəw
galibaria € galibar € VMCC1S00 € ɡəliβəɾˈiə
galibaríem € galibar € VMCC1P00 € ɡəliβəɾˈiəm
galibarien € galibar € VMCC3P00 € ɡəliβəɾˈiən
galibaries € galibar € VMCC2S00 € ɡəliβəɾˈiəs
galibaríeu € galibar € VMCC2P00 € ɡəliβəɾˈiəw
galibat € galibar € VMP00SM0 € ɡəliβˈat
galibats € galibar € VMP00PM0 € ɡəliβˈats
galibava € galibar € VMII1S00 € ɡəliβˈaβə
galibàvem € galibar € VMII1P00 € ɡəliβˈaβəm
galibaven € galibar € VMII3P00 € ɡəliβˈaβən
galibaves € galibar € VMII2S00 € ɡəliβˈaβəs
galibàveu € galibar € VMII2P00 € ɡəliβˈaβəw
galibem € galibar € VMIP1P00 € ɡəliβˈɛm
galibem € galibar € VMM01P00 € ɡəliβˈɛm
galibem € galibar € VMSP1P00 € ɡəliβˈɛm
galiben € galibar € VMIP3P00 € ɡəlˈiβən
galibes € galibar € VMIP2S00 € ɡəlˈiβəs
galibés € galibar € VMSI1S01 € ɡəliβˈes
galibéssim € galibar € VMSI1P02 € ɡəliβˈesim
galibessin € galibar € VMSI3P02 € ɡəliβˈesin
galibessis € galibar € VMSI2S02 € ɡəliβˈesis
galibéssiu € galibar € VMSI2P02 € ɡəliβˈesiw
galibeu € galibar € VMIP2P00 € ɡəliβˈɛw
galibeu € galibar € VMM02P0X € ɡəliβˈɛw
galibeu € galibar € VMSP2P00 € ɡəliβˈɛw
galibi € galibar € VMM03S0Y € ɡəlˈiβi
galibi € galibar € VMSP1S0Y € ɡəlˈiβi
galibí € galibar € VMIS1S00 € ɡəliβˈi
Galibier € Galibier € NPCSG00 € ɡəliβiˈe
galibin € galibar € VMM03P0Y € ɡəlˈiβin
galibin € galibar € VMSP3P0Y € ɡəlˈiβin
galibis € galibar € VMSP2S0Y € ɡəlˈiβis
galibo € galibar € VMIP1S0C € ɡəlˈiβu
gàlibs € gàlib € NCMP000 € ɡˈalips
Galícia € Galícia € NPFSG00 € ɡəlˈisiə
galifardeu € galifardeu € NCMS000 € ɡəlifərðˈɛw
galifardeus € galifardeu € NCMP000 € ɡəlifərðˈɛws
Galilea € Galilea € NPFSG00 € ɡəlilˈɛə
galilea € galileu € AQ0FS0 € ɡəlilˈɛə
galilea € galileu € NCFS000 € ɡəlilˈɛə
galileà € galileà € AQ0MS0 € ɡəlileˈa
galileana € galileà € AQ0FS0 € ɡəlileˈanə
galileanes € galileà € AQ0FP0 € ɡəlileˈanəs
galileans € galileà € AQ0MP0 € ɡəlileˈans
galilees € galileu € AQ0FP0 € ɡəlilˈɛəs
galilees € galileu € NCFP000 € ɡəlilˈɛəs
Galileu € Galileu € NPMSSP0 € ɡəlilˈɛw
galileu € galileu € AQ0MS0 € ɡəlilˈɛw
galileu € galileu € NCMS000 € ɡəlilˈɛw
galileus € galileu € AQ0MP0 € ɡəlilˈɛws
galileus € galileu € NCMP000 € ɡəlilˈɛws
galimaties € galimaties € NCMN000 € ɡəlimətˈiəs
galindaina € galindaina € NCFS000 € ɡəlindˈajnə
galindaines € galindaina € NCFP000 € ɡəlindˈajnəs
galindegem € galindejar € VMIP1P00 € ɡəlindəʒˈɛm
galindegem € galindejar € VMM01P00 € ɡəlindəʒˈɛm
galindegem € galindejar € VMSP1P00 € ɡəlindəʒˈɛm
galindegen € galindejar € VMIP3P00 € ɡəlindˈɛʒən
galindeges € galindejar € VMIP2S00 € ɡəlindˈɛʒəs
galindegés € galindejar € VMSI1S01 € ɡəlindəʒˈes
galindegéssim € galindejar € VMSI1P02 € ɡəlindəʒˈesim
galindegessin € galindejar € VMSI3P02 € ɡəlindəʒˈesin
galindegessis € galindejar € VMSI2S02 € ɡəlindəʒˈesis
galindegéssiu € galindejar € VMSI2P02 € ɡəlindəʒˈesiw
galindegeu € galindejar € VMIP2P00 € ɡəlindəʒˈɛw
galindegeu € galindejar € VMM02P0X € ɡəlindəʒˈɛw
galindegeu € galindejar € VMSP2P00 € ɡəlindəʒˈɛw
galindegi € galindejar € VMM03S0Y € ɡəlindˈɛʒi
galindegi € galindejar € VMSP1S0Y € ɡəlindˈɛʒi
galindegí € galindejar € VMIS1S00 € ɡəlindəʒˈi
galindegin € galindejar € VMM03P0Y € ɡəlindˈɛʒin
galindegin € galindejar € VMSP3P0Y € ɡəlindˈɛʒin
galindegis € galindejar € VMSP2S0Y € ɡəlindˈɛʒis
galindeja € galindejar € VMIP3S00 € ɡəlindˈɛʒə
galindeja € galindejar € VMM02S00 € ɡəlindˈɛʒə
galindejà € galindejar € VMIS3S00 € ɡəlindəʒˈa
galindejada € galindejar € VMP00SF0 € ɡəlindəʒˈaðə
galindejades € galindejar € VMP00PF0 € ɡəlindəʒˈaðəs
galindejant € galindejar € VMG00000 € ɡəlindəʒˈan
galindejar € galindejar € VMN00000 € ɡəlindəʒˈa
galindejarà € galindejar € VMIF3S00 € ɡəlindəʒəɾˈa
galindejaran € galindejar € VMIF3P00 € ɡəlindəʒəɾˈan
galindejaràs € galindejar € VMIF2S00 € ɡəlindəʒəɾˈas
galindejaré € galindejar € VMIF1S00 € ɡəlindəʒəɾˈe
galindejarem € galindejar € VMIF1P00 € ɡəlindəʒəɾˈɛm
galindejàrem € galindejar € VMIS1P00 € ɡəlindəʒˈaɾəm
galindejaren € galindejar € VMIS3P00 € ɡəlindəʒˈaɾən
galindejares € galindejar € VMIS2S00 € ɡəlindəʒˈaɾəs
galindejareu € galindejar € VMIF2P00 € ɡəlindəʒəɾˈɛw
galindejàreu € galindejar € VMIS2P00 € ɡəlindəʒˈaɾəw
galindejaria € galindejar € VMCC1S00 € ɡəlindəʒəɾˈiə
galindejaríem € galindejar € VMCC1P00 € ɡəlindəʒəɾˈiəm
galindejarien € galindejar € VMCC3P00 € ɡəlindəʒəɾˈiən
galindejaries € galindejar € VMCC2S00 € ɡəlindəʒəɾˈiəs
galindejaríeu € galindejar € VMCC2P00 € ɡəlindəʒəɾˈiəw
galindejat € galindejar € VMP00SM0 € ɡəlindəʒˈat
galindejats € galindejar € VMP00PM0 € ɡəlindəʒˈats
galindejava € galindejar € VMII1S00 € ɡəlindəʒˈaβə
galindejàvem € galindejar € VMII1P00 € ɡəlindəʒˈaβəm
galindejaven € galindejar € VMII3P00 € ɡəlindəʒˈaβən
galindejaves € galindejar € VMII2S00 € ɡəlindəʒˈaβəs
galindejàveu € galindejar € VMII2P00 € ɡəlindəʒˈaβəw
galindejo € galindejar € VMIP1S0C € ɡəlindˈɛʒu
galindó € galindó € NCMS000 € ɡəlindˈo
galindoi € galindoi € NCMS000 € ɡəlindˈɔj
galindois € galindoi € NCMP000 € ɡəlindˈɔjs
galindons € galindó € NCMP000 € ɡəlindˈons
Galinsoga € Galinsoga € NPCNSP0 € ɡəlinsˈɔɣə
galió € galió € NCMS000 € ɡəliˈo
galions € galió € NCMP000 € ɡəliˈons
galiot € galiot € NCMS000 € ɡəliˈɔt
galiota € galiota € NCFS000 € ɡəliˈɔtə
galiotes € galiota € NCFP000 € ɡəliˈɔtəs
galiots € galiot € NCMP000 € ɡəliˈɔts
galipàndria € galipàndria € NCFS000 € ɡəlipˈandɾiə
galipàndries € galipàndria € NCFP000 € ɡəlipˈandɾiəs
galipot € galipot € NCMS000 € ɡəlipˈɔt
galipots € galipot € NCMP000 € ɡəlipˈɔts
Galítsia € Galítsia € NPCSG00 € ɡəlˈitsiə
Galítzia € Galítzia € NPCSG00 € ɡəlˈidziə
galiva € galivar € VMIP3S00 € ɡəlˈiβə
galiva € galivar € VMM02S00 € ɡəlˈiβə
galivà € galivar € VMIS3S00 € ɡəliβˈa
galivada € galivar € VMP00SF0 € ɡəliβˈaðə
galivades € galivar € VMP00PF0 € ɡəliβˈaðəs
galivança € galivança € NCFS000 € ɡəliβˈansə
galivances € galivança € NCFP000 € ɡəliβˈansəs
galivant € galivar € VMG00000 € ɡəliβˈan
galivar € galivar € VMN00000 € ɡəliβˈa
galivarà € galivar € VMIF3S00 € ɡəliβəɾˈa
galivaran € galivar € VMIF3P00 € ɡəliβəɾˈan
galivaràs € galivar € VMIF2S00 € ɡəliβəɾˈas
galivaré € galivar € VMIF1S00 € ɡəliβəɾˈe
galivarem € galivar € VMIF1P00 € ɡəliβəɾˈɛm
galivàrem € galivar € VMIS1P00 € ɡəliβˈaɾəm
galivaren € galivar € VMIS3P00 € ɡəliβˈaɾən
galivares € galivar € VMIS2S00 € ɡəliβˈaɾəs
galivareu € galivar € VMIF2P00 € ɡəliβəɾˈɛw
galivàreu € galivar € VMIS2P00 € ɡəliβˈaɾəw
galivaria € galivar € VMCC1S00 € ɡəliβəɾˈiə
galivaríem € galivar € VMCC1P00 € ɡəliβəɾˈiəm
galivarien € galivar € VMCC3P00 € ɡəliβəɾˈiən
galivaries € galivar € VMCC2S00 € ɡəliβəɾˈiəs
galivaríeu € galivar € VMCC2P00 € ɡəliβəɾˈiəw
galivat € galivar € VMP00SM0 € ɡəliβˈat
galivats € galivar € VMP00PM0 € ɡəliβˈats
galivava € galivar € VMII1S00 € ɡəliβˈaβə
galivàvem € galivar € VMII1P00 € ɡəliβˈaβəm
galivaven € galivar € VMII3P00 € ɡəliβˈaβən
galivaves € galivar € VMII2S00 € ɡəliβˈaβəs
galivàveu € galivar € VMII2P00 € ɡəliβˈaβəw
galivem € galivar € VMIP1P00 € ɡəliβˈɛm
galivem € galivar € VMM01P00 € ɡəliβˈɛm
galivem € galivar € VMSP1P00 € ɡəliβˈɛm
galiven € galivar € VMIP3P00 € ɡəlˈiβən
galives € galivar € VMIP2S00 € ɡəlˈiβəs
galivés € galivar € VMSI1S01 € ɡəliβˈes
galivéssim € galivar € VMSI1P02 € ɡəliβˈesim
galivessin € galivar € VMSI3P02 € ɡəliβˈesin
galivessis € galivar € VMSI2S02 € ɡəliβˈesis
galivéssiu € galivar € VMSI2P02 € ɡəliβˈesiw
galiveu € galivar € VMIP2P00 € ɡəliβˈɛw
galiveu € galivar € VMM02P0X € ɡəliβˈɛw
galiveu € galivar € VMSP2P00 € ɡəliβˈɛw
galivi € galivar € VMM03S0Y € ɡəlˈiβi
galivi € galivar € VMSP1S0Y € ɡəlˈiβi
galiví € galivar € VMIS1S00 € ɡəliβˈi
galivin € galivar € VMM03P0Y € ɡəlˈiβin
galivin € galivar € VMSP3P0Y € ɡəlˈiβin
galivis € galivar € VMSP2S0Y € ɡəlˈiβis
galivo € galivar € VMIP1S0C € ɡəlˈiβu
Gall € Gall € NPCNSP0 € ɡˈaʎ
gall € gall € NCMS000 € ɡˈaʎ
gallada € gallada € NCFS000 € ɡəʎˈaðə
gallades € gallada € NCFP000 € ɡəʎˈaðəs
Gallarate € Gallarate € NPCSG00 € ɡəʎəɾˈatə
gallard € gallard € AQ0MS0 € ɡəʎˈart
gallarda € gallard € AQ0FS0 € ɡəʎˈarðə
gallarda € gallarda € NCFS000 € ɡəʎˈarðə
gallardament € gallardament € ZRG € ɡəʎˈarðəmˈen
gallardegem € gallardejar € VMIP1P00 € ɡəʎərðəʒˈɛm
gallardegem € gallardejar € VMM01P00 € ɡəʎərðəʒˈɛm
gallardegem € gallardejar € VMSP1P00 € ɡəʎərðəʒˈɛm
gallardegen € gallardejar € VMIP3P00 € ɡəʎərðˈɛʒən
gallardeges € gallardejar € VMIP2S00 € ɡəʎərðˈɛʒəs
gallardegés € gallardejar € VMSI1S01 € ɡəʎərðəʒˈes
gallardegéssim € gallardejar € VMSI1P02 € ɡəʎərðəʒˈesim
gallardegessin € gallardejar € VMSI3P02 € ɡəʎərðəʒˈesin
gallardegessis € gallardejar € VMSI2S02 € ɡəʎərðəʒˈesis
gallardegéssiu € gallardejar € VMSI2P02 € ɡəʎərðəʒˈesiw
gallardegeu € gallardejar € VMIP2P00 € ɡəʎərðəʒˈɛw
gallardegeu € gallardejar € VMM02P0X € ɡəʎərðəʒˈɛw
gallardegeu € gallardejar € VMSP2P00 € ɡəʎərðəʒˈɛw
gallardegi € gallardejar € VMM03S0Y € ɡəʎərðˈɛʒi
gallardegi € gallardejar € VMSP1S0Y € ɡəʎərðˈɛʒi
gallardegí € gallardejar € VMIS1S00 € ɡəʎərðəʒˈi
gallardegin € gallardejar € VMM03P0Y € ɡəʎərðˈɛʒin
gallardegin € gallardejar € VMSP3P0Y € ɡəʎərðˈɛʒin
gallardegis € gallardejar € VMSP2S0Y € ɡəʎərðˈɛʒis
gallardeja € gallardejar € VMIP3S00 € ɡəʎərðˈɛʒə
gallardeja € gallardejar € VMM02S00 € ɡəʎərðˈɛʒə
gallardejà € gallardejar € VMIS3S00 € ɡəʎərðəʒˈa
gallardejada € gallardejar € VMP00SF0 € ɡəʎərðəʒˈaðə
gallardejades € gallardejar € VMP00PF0 € ɡəʎərðəʒˈaðəs
gallardejant € gallardejar € VMG00000 € ɡəʎərðəʒˈan
gallardejar € gallardejar € VMN00000 € ɡəʎərðəʒˈa
gallardejarà € gallardejar € VMIF3S00 € ɡəʎərðəʒəɾˈa
gallardejaran € gallardejar € VMIF3P00 € ɡəʎərðəʒəɾˈan
gallardejaràs € gallardejar € VMIF2S00 € ɡəʎərðəʒəɾˈas
gallardejaré € gallardejar € VMIF1S00 € ɡəʎərðəʒəɾˈe
gallardejarem € gallardejar € VMIF1P00 € ɡəʎərðəʒəɾˈɛm
gallardejàrem € gallardejar € VMIS1P00 € ɡəʎərðəʒˈaɾəm
gallardejaren € gallardejar € VMIS3P00 € ɡəʎərðəʒˈaɾən
gallardejares € gallardejar € VMIS2S00 € ɡəʎərðəʒˈaɾəs
gallardejareu € gallardejar € VMIF2P00 € ɡəʎərðəʒəɾˈɛw
gallardejàreu € gallardejar € VMIS2P00 € ɡəʎərðəʒˈaɾəw
gallardejaria € gallardejar € VMCC1S00 € ɡəʎərðəʒəɾˈiə
gallardejaríem € gallardejar € VMCC1P00 € ɡəʎərðəʒəɾˈiəm
gallardejarien € gallardejar € VMCC3P00 € ɡəʎərðəʒəɾˈiən
gallardejaries € gallardejar € VMCC2S00 € ɡəʎərðəʒəɾˈiəs
gallardejaríeu € gallardejar € VMCC2P00 € ɡəʎərðəʒəɾˈiəw
gallardejat € gallardejar € VMP00SM0 € ɡəʎərðəʒˈat
gallardejats € gallardejar € VMP00PM0 € ɡəʎərðəʒˈats
gallardejava € gallardejar € VMII1S00 € ɡəʎərðəʒˈaβə
gallardejàvem € gallardejar € VMII1P00 € ɡəʎərðəʒˈaβəm
gallardejaven € gallardejar € VMII3P00 € ɡəʎərðəʒˈaβən
gallardejaves € gallardejar € VMII2S00 € ɡəʎərðəʒˈaβəs
gallardejàveu € gallardejar € VMII2P00 € ɡəʎərðəʒˈaβəw
gallardejo € gallardejar € VMIP1S0C € ɡəʎərðˈɛʒu
gallardes € gallard € AQ0FP0 € ɡəʎˈarðəs
gallardes € gallarda € NCFP000 € ɡəʎˈarðəs
gallardet € gallardet € NCMS000 € ɡəʎərðˈɛt
gallardets € gallardet € NCMP000 € ɡəʎərðˈɛts
gallardia € gallardia € NCFS000 € ɡəʎərðˈiə
gallàrdia € gallàrdia € NCFS000 € ɡəʎˈarðiə
gallardies € gallardia € NCFP000 € ɡəʎərðˈiəs
gallàrdies € gallàrdia € NCFP000 € ɡəʎˈarðiəs
Gallardo € Gallardo € NPCNSP0 € ɡəʎˈaɾðo
gallardó € gallardó € NCMS000 € ɡəʎərðˈo
gallardons € gallardó € NCMP000 € ɡəʎərðˈons
gallards € gallard € AQ0MP0 € ɡəʎˈars
gallaret € gallaret € NCMS000 € ɡəʎəɾˈɛt
gallarets € gallaret € NCMP000 € ɡəʎəɾˈɛts
Galle € Galle € NPCSG00 € ɡˈaʎə
gallec € gallec € AQ0MS0 € ɡəʎˈɛk
gallec € gallec € NCMS000 € ɡəʎˈɛk
Gallecs € Gallecs € NPCSG00 € ɡəʎˈɛks
gallecs € gallec € AQ0MP0 € ɡəʎˈɛks
gallecs € gallec € NCMP000 € ɡəʎˈɛks
galleda € galleda € NCFS000 € ɡəʎˈɛðə
galledes € galleda € NCFP000 € ɡəʎˈɛðəs
gallega € gallec € AQ0FS0 € ɡəʎˈɛɣə
gallega € gallec € NCFS000 € ɡəʎˈɛɣə
gallegem € gallejar € VMIP1P00 € ɡəʎəʒˈɛm
gallegem € gallejar € VMM01P00 € ɡəʎəʒˈɛm
gallegem € gallejar € VMSP1P00 € ɡəʎəʒˈɛm
gallegen € gallejar € VMIP3P00 € ɡəʎˈɛʒən
galleges € gallejar € VMIP2S00 € ɡəʎˈɛʒəs
gallegés € gallejar € VMSI1S01 € ɡəʎəʒˈes
gallegéssim € gallejar € VMSI1P02 € ɡəʎəʒˈesim
gallegessin € gallejar € VMSI3P02 € ɡəʎəʒˈesin
gallegessis € gallejar € VMSI2S02 € ɡəʎəʒˈesis
gallegéssiu € gallejar € VMSI2P02 € ɡəʎəʒˈesiw
gallegeu € gallejar € VMIP2P00 € ɡəʎəʒˈɛw
gallegeu € gallejar € VMM02P0X € ɡəʎəʒˈɛw
gallegeu € gallejar € VMSP2P00 € ɡəʎəʒˈɛw
gallegi € gallejar € VMM03S0Y € ɡəʎˈɛʒi
gallegi € gallejar € VMSP1S0Y € ɡəʎˈɛʒi
gallegí € gallejar € VMIS1S00 € ɡəʎəʒˈi
gallegin € gallejar € VMM03P0Y € ɡəʎˈɛʒin
gallegin € gallejar € VMSP3P0Y € ɡəʎˈɛʒin
gallegis € gallejar € VMSP2S0Y € ɡəʎˈɛʒis
Gállego € Gállego € NPCSG00 € ɡəʎˈɛɣu
gallegoparlant € gallegoparlant € AQ0CS0 € ɡəʎəɣupərlˈan
gallegoparlants € gallegoparlant € AQ0CP0 € ɡəʎəɣupərlˈans
gallegoportuguès € gallegoportuguès € AQ0MS0 € ɡəʎəɣupurtuɣˈɛs
gallegoportuguès € gallegoportuguès € NCMS000 € ɡəʎəɣupurtuɣˈɛs
gallegues € gallec € AQ0FP0 € ɡəʎˈɛɣəs
gallegues € gallec € NCFP000 € ɡəʎˈɛɣəs
galleguisme € galleguisme € NCMS000 € ɡəʎəɣˈizmə
galleguismes € galleguisme € NCMP000 € ɡəʎəɣˈizməs
galleguista € galleguista € AQ0CS0 € ɡəʎəɣˈistə
galleguista € galleguista € NCCS000 € ɡəʎəɣˈistə
galleguistes € galleguista € AQ0CP0 € ɡəʎəɣˈistəs
galleguistes € galleguista € NCCP000 € ɡəʎəɣˈistəs
galleja € gallejar € VMIP3S00 € ɡəʎˈɛʒə
galleja € gallejar € VMM02S00 € ɡəʎˈɛʒə
gallejà € gallejar € VMIS3S00 € ɡəʎəʒˈa
gallejada € gallejar € VMP00SF0 € ɡəʎəʒˈaðə
gallejades € gallejar € VMP00PF0 € ɡəʎəʒˈaðəs
gallejant € gallejar € VMG00000 € ɡəʎəʒˈan
gallejar € gallejar € VMN00000 € ɡəʎəʒˈa
gallejarà € gallejar € VMIF3S00 € ɡəʎəʒəɾˈa
gallejaran € gallejar € VMIF3P00 € ɡəʎəʒəɾˈan
gallejaràs € gallejar € VMIF2S00 € ɡəʎəʒəɾˈas
gallejaré € gallejar € VMIF1S00 € ɡəʎəʒəɾˈe
gallejarem € gallejar € VMIF1P00 € ɡəʎəʒəɾˈɛm
gallejàrem € gallejar € VMIS1P00 € ɡəʎəʒˈaɾəm
gallejaren € gallejar € VMIS3P00 € ɡəʎəʒˈaɾən
gallejares € gallejar € VMIS2S00 € ɡəʎəʒˈaɾəs
gallejareu € gallejar € VMIF2P00 € ɡəʎəʒəɾˈɛw
gallejàreu € gallejar € VMIS2P00 € ɡəʎəʒˈaɾəw
gallejaria € gallejar € VMCC1S00 € ɡəʎəʒəɾˈiə
gallejaríem € gallejar € VMCC1P00 € ɡəʎəʒəɾˈiəm
gallejarien € gallejar € VMCC3P00 € ɡəʎəʒəɾˈiən
gallejaries € gallejar € VMCC2S00 € ɡəʎəʒəɾˈiəs
gallejaríeu € gallejar € VMCC2P00 € ɡəʎəʒəɾˈiəw
gallejat € gallejar € VMP00SM0 € ɡəʎəʒˈat
gallejats € gallejar € VMP00PM0 € ɡəʎəʒˈats
gallejava € gallejar € VMII1S00 € ɡəʎəʒˈaβə
gallejàvem € gallejar € VMII1P00 € ɡəʎəʒˈaβəm
gallejaven € gallejar € VMII3P00 € ɡəʎəʒˈaβən
gallejaves € gallejar € VMII2S00 € ɡəʎəʒˈaβəs
gallejàveu € gallejar € VMII2P00 € ɡəʎəʒˈaβəw
gallejo € gallejar € VMIP1S0C € ɡəʎˈɛʒu
galler € galler € NCMS000 € ɡəʎˈe
gallera € galler € NCFS000 € ɡəʎˈeɾə
galleran € galleran € NCMS000 € ɡəʎəɾˈan
gallerans € galleran € NCMP000 € ɡəʎəɾˈans
gallerbo € gallerbo € NCMS000 € ɡəʎˈɛrβu
gallerbos € gallerbo € NCMP000 € ɡəʎˈɛrβus
galleres € galler € NCFP000 € ɡəʎˈeɾəs
gallers € galler € NCMP000 € ɡəʎˈes
gallet € gallet € NCMS000 € ɡəʎˈɛt
galleta € galleta € NCFS000 € ɡəʎˈɛtə
galletes € galleta € NCFP000 € ɡəʎˈɛtəs
gallets € gallet € NCMP000 € ɡəʎˈɛts
Gallicant € Gallicant € NPCSG00 € ɡəʎikˈan
Gallifa € Gallifa € NPCNSP0 € ɡəʎˈifə
gallifà € gallifà € AQ0MS0 € ɡəʎifˈa
gallifà € gallifà € NCMS000 € ɡəʎifˈa
gallifana € gallifà € AQ0FS0 € ɡəʎifˈanə
gallifana € gallifà € NCFS000 € ɡəʎifˈanə
Galligants € Galligants € NPMSG00 € ɡəʎiɣˈans
gallimarsot € gallimarsot € NCMS000 € ɡəʎimərsˈɔt
gallimarsots € gallimarsot € NCMP000 € ɡəʎimərsˈɔts
gallimó € gallimó € NCMS000 € ɡəʎimˈo
gallimons € gallimó € NCMP000 € ɡəʎimˈons
gallina € gallina € NCFS000 € ɡəʎˈinə
gallinaci € gallinaci € AQ0MS0 € ɡəʎinˈasi
gallinàcia € gallinaci € AQ0FS0 € ɡəʎinˈasiə
gallinàcies € gallinaci € AQ0FP0 € ɡəʎinˈasiəs
gallinacis € gallinaci € AQ0MP0 € ɡəʎinˈasis
gallinaire € gallinaire € NCCS000 € ɡəʎinˈajɾə
gallinaires € gallinaire € NCCP000 € ɡəʎinˈajɾəs
gallinam € gallinam € NCMS000 € ɡəʎinˈam
gallinams € gallinam € NCMP000 € ɡəʎinˈams
gallinassa € gallinassa € NCFS000 € ɡəʎinˈasə
gallinasses € gallinassa € NCFP000 € ɡəʎinˈasəs
gallinegem € gallinejar € VMIP1P00 € ɡəʎinəʒˈɛm
gallinegem € gallinejar € VMM01P00 € ɡəʎinəʒˈɛm
gallinegem € gallinejar € VMSP1P00 € ɡəʎinəʒˈɛm
gallinegen € gallinejar € VMIP3P00 € ɡəʎinˈeʒən
gallineges € gallinejar € VMIP2S00 € ɡəʎinˈeʒəs
gallinegés € gallinejar € VMSI1S01 € ɡəʎinəʒˈes
gallinegéssim € gallinejar € VMSI1P02 € ɡəʎinəʒˈesim
gallinegessin € gallinejar € VMSI3P02 € ɡəʎinəʒˈesin
gallinegessis € gallinejar € VMSI2S02 € ɡəʎinəʒˈesis
gallinegéssiu € gallinejar € VMSI2P02 € ɡəʎinəʒˈesiw
gallinegeu € gallinejar € VMIP2P00 € ɡəʎinəʒˈɛw
gallinegeu € gallinejar € VMM02P0X € ɡəʎinəʒˈɛw
gallinegeu € gallinejar € VMSP2P00 € ɡəʎinəʒˈɛw
gallinegi € gallinejar € VMM03S0Y € ɡəʎinˈeʒi
gallinegi € gallinejar € VMSP1S0Y € ɡəʎinˈeʒi
gallinegí € gallinejar € VMIS1S00 € ɡəʎinəʒˈi
gallinegin € gallinejar € VMM03P0Y € ɡəʎinˈeʒin
gallinegin € gallinejar € VMSP3P0Y € ɡəʎinˈeʒin
gallinegis € gallinejar € VMSP2S0Y € ɡəʎinˈeʒis
gallineja € gallinejar € VMIP3S00 € ɡəʎinˈɛʒə
gallineja € gallinejar € VMM02S00 € ɡəʎinˈɛʒə
gallinejà € gallinejar € VMIS3S00 € ɡəʎinəʒˈa
gallinejada € gallinejar € VMP00SF0 € ɡəʎinəʒˈaðə
gallinejades € gallinejar € VMP00PF0 € ɡəʎinəʒˈaðəs
gallinejant € gallinejar € VMG00000 € ɡəʎinəʒˈan
gallinejar € gallinejar € VMN00000 € ɡəʎinəʒˈa
gallinejarà € gallinejar € VMIF3S00 € ɡəʎinəʒəɾˈa
gallinejaran € gallinejar € VMIF3P00 € ɡəʎinəʒəɾˈan
gallinejaràs € gallinejar € VMIF2S00 € ɡəʎinəʒəɾˈas
gallinejaré € gallinejar € VMIF1S00 € ɡəʎinəʒəɾˈe
gallinejarem € gallinejar € VMIF1P00 € ɡəʎinəʒəɾˈɛm
gallinejàrem € gallinejar € VMIS1P00 € ɡəʎinəʒˈaɾəm
gallinejaren € gallinejar € VMIS3P00 € ɡəʎinəʒˈaɾən
gallinejares € gallinejar € VMIS2S00 € ɡəʎinəʒˈaɾəs
gallinejareu € gallinejar € VMIF2P00 € ɡəʎinəʒəɾˈɛw
gallinejàreu € gallinejar € VMIS2P00 € ɡəʎinəʒˈaɾəw
gallinejaria € gallinejar € VMCC1S00 € ɡəʎinəʒəɾˈiə
gallinejaríem € gallinejar € VMCC1P00 € ɡəʎinəʒəɾˈiəm
gallinejarien € gallinejar € VMCC3P00 € ɡəʎinəʒəɾˈiən
gallinejaries € gallinejar € VMCC2S00 € ɡəʎinəʒəɾˈiəs
gallinejaríeu € gallinejar € VMCC2P00 € ɡəʎinəʒəɾˈiəw
gallinejat € gallinejar € VMP00SM0 € ɡəʎinəʒˈat
gallinejats € gallinejar € VMP00PM0 € ɡəʎinəʒˈats
gallinejava € gallinejar € VMII1S00 € ɡəʎinəʒˈaβə
