amniotitis € amniotitis € NCFN000 € əmniutˈitis
amollonaves € amollonar € VMII2S00 € əmuʎunˈaβəs
amollonàveu € amollonar € VMII2P00 € əmuʎunˈaβəw
amollonem € amollonar € VMIP1P00 € əmuʎunˈɛm
amollonem € amollonar € VMM01P00 € əmuʎunˈɛm
amollonem € amollonar € VMSP1P00 € əmuʎunˈɛm
amollonen € amollonar € VMIP3P00 € əmuʎˈonən
amollones € amollonar € VMIP2S00 € əmuʎˈonəs
amollonés € amollonar € VMSI1S01 € əmuʎunˈes
amollonéssim € amollonar € VMSI1P02 € əmuʎunˈesim
amollonessin € amollonar € VMSI3P02 € əmuʎunˈesin
amollonessis € amollonar € VMSI2S02 € əmuʎunˈesis
amollonéssiu € amollonar € VMSI2P02 € əmuʎunˈesiw
amolloneu € amollonar € VMIP2P00 € əmuʎunˈɛw
amolloneu € amollonar € VMM02P0X € əmuʎunˈɛw
amolloneu € amollonar € VMSP2P00 € əmuʎunˈɛw
amolloni € amollonar € VMM03S0Y € əmuʎˈɔni
amolloni € amollonar € VMSP1S0Y € əmuʎˈɔni
amolloní € amollonar € VMIS1S00 € əmuʎunˈi
amollonin € amollonar € VMM03P0Y € əmuʎˈɔnin
amollonin € amollonar € VMSP3P0Y € əmuʎˈɔnin
amollonis € amollonar € VMSP2S0Y € əmuʎˈɔnis
amollono € amollonar € VMIP1S0C € əmuʎˈonu
amolo € amolar € VMIP1S0C € əmˈɔlu
amoltona € amoltonar € VMIP3S00 € əmultˈonə
amoltona € amoltonar € VMM02S00 € əmultˈonə
amoltonà € amoltonar € VMIS3S00 € əmultunˈa
amoltonada € amoltonar € VMP00SF0 € əmultunˈaðə
amoltonades € amoltonar € VMP00PF0 € əmultunˈaðəs
amoltonament € amoltonament € NCMS000 € əmultunəmˈen
amoltonaments € amoltonament € NCMP000 € əmultunəmˈens
amoltonant € amoltonar € VMG00000 € əmultunˈan
amoltonar € amoltonar € VMN00000 € əmultunˈa
amoltonarà € amoltonar € VMIF3S00 € əmultunəɾˈa
amoltonaran € amoltonar € VMIF3P00 € əmultunəɾˈan
amoltonaràs € amoltonar € VMIF2S00 € əmultunəɾˈas
amoltonaré € amoltonar € VMIF1S00 € əmultunəɾˈe
amoltonarem € amoltonar € VMIF1P00 € əmultunəɾˈɛm
amoltonàrem € amoltonar € VMIS1P00 € əmultunˈaɾəm
amoltonaren € amoltonar € VMIS3P00 € əmultunˈaɾən
amoltonares € amoltonar € VMIS2S00 € əmultunˈaɾəs
amoltonareu € amoltonar € VMIF2P00 € əmultunəɾˈɛw
amoltonàreu € amoltonar € VMIS2P00 € əmultunˈaɾəw
amoltonaria € amoltonar € VMCC1S00 € əmultunəɾˈiə
amoltonaríem € amoltonar € VMCC1P00 € əmultunəɾˈiəm
amoltonarien € amoltonar € VMCC3P00 € əmultunəɾˈiən
amoltonaries € amoltonar € VMCC2S00 € əmultunəɾˈiəs
amoltonaríeu € amoltonar € VMCC2P00 € əmultunəɾˈiəw
amoltonat € amoltonar € VMP00SM0 € əmultunˈat
amoltonats € amoltonar € VMP00PM0 € əmultunˈats
amoltonava € amoltonar € VMII1S00 € əmultunˈaβə
amoltonàvem € amoltonar € VMII1P00 € əmultunˈaβəm
amoltonaven € amoltonar € VMII3P00 € əmultunˈaβən
amoltonaves € amoltonar € VMII2S00 € əmultunˈaβəs
amoltonàveu € amoltonar € VMII2P00 € əmultunˈaβəw
amoltonem € amoltonar € VMIP1P00 € əmultunˈɛm
amoltonem € amoltonar € VMM01P00 € əmultunˈɛm
amoltonem € amoltonar € VMSP1P00 € əmultunˈɛm
amoltonen € amoltonar € VMIP3P00 € əmultˈonən
amoltones € amoltonar € VMIP2S00 € əmultˈonəs
amoltonés € amoltonar € VMSI1S01 € əmultunˈes
amoltonéssim € amoltonar € VMSI1P02 € əmultunˈesim
amoltonessin € amoltonar € VMSI3P02 € əmultunˈesin
amoltonessis € amoltonar € VMSI2S02 € əmultunˈesis
amoltonéssiu € amoltonar € VMSI2P02 € əmultunˈesiw
amoltoneu € amoltonar € VMIP2P00 € əmultunˈɛw
amoltoneu € amoltonar € VMM02P0X € əmultunˈɛw
amoltoneu € amoltonar € VMSP2P00 € əmultunˈɛw
amoltoni € amoltonar € VMM03S0Y € əmultˈɔni
amoltoni € amoltonar € VMSP1S0Y € əmultˈɔni
amoltoní € amoltonar € VMIS1S00 € əmultunˈi
amoltonin € amoltonar € VMM03P0Y € əmultˈɔnin
amoltonin € amoltonar € VMSP3P0Y € əmultˈɔnin
amoltonis € amoltonar € VMSP2S0Y € əmultˈɔnis
amoltono € amoltonar € VMIP1S0C € əmultˈonu
amom € amom € NCMS000 € əmˈom
amoms € amom € NCMP000 € əmˈoms
amonal € amonal € NCMS000 € əmunˈal
amonals € amonal € NCMP000 € əmunˈals
amoneda € amonedar € VMIP3S00 € əmunˈɛðə
amoneda € amonedar € VMM02S00 € əmunˈɛðə
amonedà € amonedar € VMIS3S00 € əmunəðˈa
amonedada € amonedar € VMP00SF0 € əmunəðˈaðə
amonedades € amonedar € VMP00PF0 € əmunəðˈaðəs
amonedant € amonedar € VMG00000 € əmunəðˈan
amonedar € amonedar € VMN00000 € əmunəðˈa
amonedarà € amonedar € VMIF3S00 € əmunəðəɾˈa
amonedaran € amonedar € VMIF3P00 € əmunəðəɾˈan
amonedaràs € amonedar € VMIF2S00 € əmunəðəɾˈas
amonedaré € amonedar € VMIF1S00 € əmunəðəɾˈe
amonedarem € amonedar € VMIF1P00 € əmunəðəɾˈɛm
amonedàrem € amonedar € VMIS1P00 € əmunəðˈaɾəm
amonedaren € amonedar € VMIS3P00 € əmunəðˈaɾən
amonedares € amonedar € VMIS2S00 € əmunəðˈaɾəs
amonedareu € amonedar € VMIF2P00 € əmunəðəɾˈɛw
amonedàreu € amonedar € VMIS2P00 € əmunəðˈaɾəw
amonedaria € amonedar € VMCC1S00 € əmunəðəɾˈiə
amonedaríem € amonedar € VMCC1P00 € əmunəðəɾˈiəm
amonedarien € amonedar € VMCC3P00 € əmunəðəɾˈiən
amonedaries € amonedar € VMCC2S00 € əmunəðəɾˈiəs
amonedaríeu € amonedar € VMCC2P00 € əmunəðəɾˈiəw
amonedat € amonedar € VMP00SM0 € əmunəðˈat
amonedats € amonedar € VMP00PM0 € əmunəðˈats
amonedava € amonedar € VMII1S00 € əmunəðˈaβə
amonedàvem € amonedar € VMII1P00 € əmunəðˈaβəm
amonedaven € amonedar € VMII3P00 € əmunəðˈaβən
amonedaves € amonedar € VMII2S00 € əmunəðˈaβəs
amonedàveu € amonedar € VMII2P00 € əmunəðˈaβəw
amonedem € amonedar € VMIP1P00 € əmunəðˈɛm
amonedem € amonedar € VMM01P00 € əmunəðˈɛm
amonedem € amonedar € VMSP1P00 € əmunəðˈɛm
amoneden € amonedar € VMIP3P00 € əmunˈeðən
amonedes € amonedar € VMIP2S00 € əmunˈɛðəs
amonedés € amonedar € VMSI1S01 € əmunəðˈes
amonedéssim € amonedar € VMSI1P02 € əmunəðˈesim
amonedessin € amonedar € VMSI3P02 € əmunəðˈesin
amonedessis € amonedar € VMSI2S02 € əmunəðˈesis
amonedéssiu € amonedar € VMSI2P02 € əmunəðˈesiw
amonedeu € amonedar € VMIP2P00 € əmunəðˈɛw
amonedeu € amonedar € VMM02P0X € əmunəðˈɛw
amonedeu € amonedar € VMSP2P00 € əmunəðˈɛw
amonedi € amonedar € VMM03S0Y € əmunˈeði
amonedi € amonedar € VMSP1S0Y € əmunˈeði
amonedí € amonedar € VMIS1S00 € əmunəðˈi
amonedin € amonedar € VMM03P0Y € əmunˈeðin
amonedin € amonedar € VMSP3P0Y € əmunˈeðin
amonedis € amonedar € VMSP2S0Y € əmunˈeðis
amonedo € amonedar € VMIP1S0C € əmunˈeðu
amonesta € amonestar € VMIP3S00 € əmunˈestə
amonesta € amonestar € VMM02S00 € əmunˈestə
amonestà € amonestar € VMIS3S00 € əmunəstˈa
amonestació € amonestació € NCFS000 € əmunəstəsiˈo
amonestacions € amonestació € NCFP000 € əmunəstəsiˈons
amonestada € amonestar € VMP00SF0 € əmunəstˈaðə
amonestades € amonestar € VMP00PF0 € əmunəstˈaðəs
amonestador € amonestador € AQ0MS0 € əmunəstəðˈo
amonestador € amonestador € NCMS000 € əmunəstəðˈo
amonestadora € amonestador € AQ0FS0 € əmunəstəðˈoɾə
amonestadora € amonestador € NCFS000 € əmunəstəðˈoɾə
amonestadores € amonestador € AQ0FP0 € əmunəstəðˈoɾəs
amonestadores € amonestador € NCFP000 € əmunəstəðˈoɾəs
amonestadors € amonestador € AQ0MP0 € əmunəstəðˈos
amonestadors € amonestador € NCMP000 € əmunəstəðˈos
amonestament € amonestament € NCMS000 € əmunəstəmˈen
amonestaments € amonestament € NCMP000 € əmunəstəmˈens
amonestant € amonestar € VMG00000 € əmunəstˈan
amonestar € amonestar € VMN00000 € əmunəstˈa
amonestarà € amonestar € VMIF3S00 € əmunəstəɾˈa
amonestaran € amonestar € VMIF3P00 € əmunəstəɾˈan
amonestaràs € amonestar € VMIF2S00 € əmunəstəɾˈas
amonestaré € amonestar € VMIF1S00 € əmunəstəɾˈe
amonestarem € amonestar € VMIF1P00 € əmunəstəɾˈɛm
amonestàrem € amonestar € VMIS1P00 € əmunəstˈaɾəm
amonestaren € amonestar € VMIS3P00 € əmunəstˈaɾən
amonestares € amonestar € VMIS2S00 € əmunəstˈaɾəs
amonestareu € amonestar € VMIF2P00 € əmunəstəɾˈɛw
amonestàreu € amonestar € VMIS2P00 € əmunəstˈaɾəw
amonestaria € amonestar € VMCC1S00 € əmunəstəɾˈiə
amonestaríem € amonestar € VMCC1P00 € əmunəstəɾˈiəm
amonestarien € amonestar € VMCC3P00 € əmunəstəɾˈiən
amonestaries € amonestar € VMCC2S00 € əmunəstəɾˈiəs
amonestaríeu € amonestar € VMCC2P00 € əmunəstəɾˈiəw
amonestat € amonestar € VMP00SM0 € əmunəstˈat
amonestats € amonestar € VMP00PM0 € əmunəstˈats
amonestava € amonestar € VMII1S00 € əmunəstˈaβə
amonestàvem € amonestar € VMII1P00 € əmunəstˈaβəm
amonestaven € amonestar € VMII3P00 € əmunəstˈaβən
amonestaves € amonestar € VMII2S00 € əmunəstˈaβəs
amonestàveu € amonestar € VMII2P00 € əmunəstˈaβəw
amonestem € amonestar € VMIP1P00 € əmunəstˈɛm
amonestem € amonestar € VMM01P00 € əmunəstˈɛm
amonestem € amonestar € VMSP1P00 € əmunəstˈɛm
amonesten € amonestar € VMIP3P00 € əmunˈestən
amonestes € amonestar € VMIP2S00 € əmunˈestəs
amonestés € amonestar € VMSI1S01 € əmunəstˈes
amonestéssim € amonestar € VMSI1P02 € əmunəstˈesim
amonestessin € amonestar € VMSI3P02 € əmunəstˈesin
amonestessis € amonestar € VMSI2S02 € əmunəstˈesis
amonestéssiu € amonestar € VMSI2P02 € əmunəstˈesiw
amonesteu € amonestar € VMIP2P00 € əmunəstˈɛw
amonesteu € amonestar € VMM02P0X € əmunəstˈɛw
amonesteu € amonestar € VMSP2P00 € əmunəstˈɛw
amonesti € amonestar € VMM03S0Y € əmunˈesti
amonesti € amonestar € VMSP1S0Y € əmunˈesti
amonestí € amonestar € VMIS1S00 € əmunəstˈi
amonestin € amonestar € VMM03P0Y € əmunˈestin
amonestin € amonestar € VMSP3P0Y € əmunˈestin
amonestis € amonestar € VMSP2S0Y € əmunˈestis
amonesto € amonestar € VMIP1S0C € əmunˈestu
Amoni € Amoni € NPMSSP0 € əmˈɔni
amoni € amoni € NCMS000 € əmˈɔni
amoníac € amoníac € AQ0MS0 € əmunˈiək
amoníac € amoníac € NCMS000 € əmunˈiək
amoníaca € amoníac € AQ0FS0 € əmunˈiəkə
amoniacal € amoniacal € AQ0CS0 € əmuniəkˈal
amoniacals € amoniacal € AQ0CP0 € əmuniəkˈals
amoníacs € amoníac € AQ0MP0 € əmunˈiəks
amoníacs € amoníac € NCMP000 € əmunˈiəks
amoníaques € amoníac € AQ0FP0 € əmunˈiəkəs
amònic € amònic € AQ0MS0 € əmˈɔnik
amònica € amònic € AQ0FS0 € əmˈɔnikə
amònics € amònic € AQ0MP0 € əmˈɔniks
amonièmia € amonièmia € NCFS000 € əmuniˈɛmiə
amonièmies € amonièmia € NCFP000 € əmuniˈɛmiəs
amonificació € amonificació € NCFS000 € əmunifikəsiˈo
amòniques € amònic € AQ0FP0 € əmˈɔnikəs
amonis € amoni € NCMP000 € əmˈɔnis
amoniúria € amoniúria € NCFS000 € əmuniˈuɾiə
amoniúries € amoniúria € NCFP000 € əmuniˈuɾiəs
amonòlisi € amonòlisi € NCFS000 € əmunˈɔlizi
amonòlisis € amonòlisi € NCFP000 € əmunˈɔlizis
amontillat € amontillat € NCMS000 € əmuntiʎˈat
amontillats € amontillat € NCMP000 € əmuntiʎˈats
Amor € Amor € NPMSSP0 € əmˈor
amor € amor € NCCS000 € əmˈor
amoral € amoral € AQ0CS0 € əmuɾˈal
amoralisme € amoralisme € NCMS000 € əmuɾəlˈizmə
amoralitat € amoralitat € NCFS000 € əmuɾəlitˈat
amoralitats € amoralitat € NCFP000 € əmuɾəlitˈats
amorals € amoral € AQ0CP0 € əmuɾˈals
Amorebieta-Etxano € Amorebieta-Etxano € NPCSG00 € əmuɾəβiˈɛtəətʃˈanu
amoregem € amorejar € VMIP1P00 € əmuɾəʒˈɛm
amoregem € amorejar € VMM01P00 € əmuɾəʒˈɛm
amoregem € amorejar € VMSP1P00 € əmuɾəʒˈɛm
amoregen € amorejar € VMIP3P00 € əmuɾˈɛʒən
amoreges € amorejar € VMIP2S00 € əmuɾˈɛʒəs
amoregés € amorejar € VMSI1S01 € əmuɾəʒˈes
amoregéssim € amorejar € VMSI1P02 € əmuɾəʒˈesim
amoregessin € amorejar € VMSI3P02 € əmuɾəʒˈesin
amoregessis € amorejar € VMSI2S02 € əmuɾəʒˈesis
amoregéssiu € amorejar € VMSI2P02 € əmuɾəʒˈesiw
amoregeu € amorejar € VMIP2P00 € əmuɾəʒˈɛw
amoregeu € amorejar € VMM02P0X € əmuɾəʒˈɛw
amoregeu € amorejar € VMSP2P00 € əmuɾəʒˈɛw
amoregi € amorejar € VMM03S0Y € əmuɾˈɛʒi
amoregi € amorejar € VMSP1S0Y € əmuɾˈɛʒi
amoregí € amorejar € VMIS1S00 € əmuɾəʒˈi
amoregin € amorejar € VMM03P0Y € əmuɾˈɛʒin
amoregin € amorejar € VMSP3P0Y € əmuɾˈɛʒin
amoregis € amorejar € VMSP2S0Y € əmuɾˈɛʒis
amoreja € amorejar € VMIP3S00 € əmuɾˈɛʒə
amoreja € amorejar € VMM02S00 € əmuɾˈɛʒə
amorejà € amorejar € VMIS3S00 € əmuɾəʒˈa
amorejada € amorejar € VMP00SF0 € əmuɾəʒˈaðə
amorejades € amorejar € VMP00PF0 € əmuɾəʒˈaðəs
amorejant € amorejar € VMG00000 € əmuɾəʒˈan
amorejar € amorejar € VMN00000 € əmuɾəʒˈa
amorejarà € amorejar € VMIF3S00 € əmuɾəʒəɾˈa
amorejaran € amorejar € VMIF3P00 € əmuɾəʒəɾˈan
amorejaràs € amorejar € VMIF2S00 € əmuɾəʒəɾˈas
amorejaré € amorejar € VMIF1S00 € əmuɾəʒəɾˈe
amorejarem € amorejar € VMIF1P00 € əmuɾəʒəɾˈɛm
amorejàrem € amorejar € VMIS1P00 € əmuɾəʒˈaɾəm
amorejaren € amorejar € VMIS3P00 € əmuɾəʒˈaɾən
amorejares € amorejar € VMIS2S00 € əmuɾəʒˈaɾəs
amorejareu € amorejar € VMIF2P00 € əmuɾəʒəɾˈɛw
amorejàreu € amorejar € VMIS2P00 € əmuɾəʒˈaɾəw
amorejaria € amorejar € VMCC1S00 € əmuɾəʒəɾˈiə
amorejaríem € amorejar € VMCC1P00 € əmuɾəʒəɾˈiəm
amorejarien € amorejar € VMCC3P00 € əmuɾəʒəɾˈiən
amorejaries € amorejar € VMCC2S00 € əmuɾəʒəɾˈiəs
amorejaríeu € amorejar € VMCC2P00 € əmuɾəʒəɾˈiəw
amorejat € amorejar € VMP00SM0 € əmuɾəʒˈat
amorejats € amorejar € VMP00PM0 € əmuɾəʒˈats
amorejava € amorejar € VMII1S00 € əmuɾəʒˈaβə
amorejàvem € amorejar € VMII1P00 € əmuɾəʒˈaβəm
amorejaven € amorejar € VMII3P00 € əmuɾəʒˈaβən
amorejaves € amorejar € VMII2S00 € əmuɾəʒˈaβəs
amorejàveu € amorejar € VMII2P00 € əmuɾəʒˈaβəw
amorejo € amorejar € VMIP1S0C € əmuɾˈɛʒu
amorem € amorar € VMIP1P00 € əmuɾˈɛm
amorem € amorar € VMM01P00 € əmuɾˈɛm
amorem € amorar € VMSP1P00 € əmuɾˈɛm
amores € amorar € VMIP2S00 € əmˈoɾəs
amoret € amoret € NCMS000 € əmuɾˈɛt
amoreta € amoreta € NCFS000 € əmuɾˈɛtə
amoretes € amoreta € NCFP000 € əmuɾˈɛtəs
amoretes € amoretes € NCFP000 € əmuɾˈɛtəs
amorets € amoret € NCMP000 € əmuɾˈɛts
amoreu € amorar € VMIP2P00 € əmuɾˈɛw
amoreu € amorar € VMM02P0X € əmuɾˈɛw
amoreu € amorar € VMSP2P00 € əmuɾˈɛw
amorf € amorf € AQ0MS0 € əmˈɔrf
amorf € amorf € NCMS000 € əmˈɔrf
amorfa € amorf € AQ0FS0 € əmˈɔrfə
amorfa € amorf € NCFS000 € əmˈɔrfə
amorfes € amorf € AQ0FP0 € əmˈɔrfəs
amorfes € amorf € NCFP000 € əmˈɔrfəs
amorfia € amorfia € NCFS000 € əmurfˈiə
amorfies € amorfia € NCFP000 € əmurfˈiəs
amorfinisme € amorfinisme € NCMS000 € əmurfinˈizmə
amorfinismes € amorfinisme € NCMP000 € əmurfinˈizməs
amorfisme € amorfisme € NCMS000 € əmurfˈizmə
amorfismes € amorfisme € NCMP000 € əmurfˈizməs
amorfofal·lus € amorfofal·lus € NCMN000 € əmurfufˈallus
amorfs € amorf € AQ0MP0 € əmˈɔrfs
amorfs € amorf € NCMP000 € əmˈɔrfs
Amorgós € Amorgós € NPCSG00 € əmurɣˈos
amori € amorar € VMM03S0Y € əmˈɔɾi
amori € amorar € VMSP1S0Y € əmˈɔɾi
amoris € amorar € VMSP2S0Y € əmˈɔɾis
amorita € amorita € AQ0CS0 € əmuɾˈitə
amorita € amorita € NCCS000 € əmuɾˈitə
amorites € amorita € AQ0CP0 € əmuɾˈitəs
amorites € amorita € NCCP000 € əmuɾˈitəs
Amorós € Amorós € NPCNSP0 € əmuɾˈos
amorós € amorós € AQ0MS0 € əmuɾˈos
amorosa € amorós € AQ0FS0 € əmuɾˈozə
amorosament € amorosament € ZRG € əmuɾˈozəmˈen
amoroseix € amorosir € VMIP3S00 € əmuɾuzˈɛʃ
amoroseix € amorosir € VMM02S00 € əmuɾuzˈɛʃ
amoroseixen € amorosir € VMIP3P00 € əmuɾuzˈɛʃən
amoroseixes € amorosir € VMIP2S00 € əmuɾuzˈɛʃəs
amoroseixi € amorosir € VMM03S0Y € əmuɾuzˈɛʃi
amoroseixi € amorosir € VMSP1S0Y € əmuɾuzˈɛʃi
amoroseixin € amorosir € VMM03P0Y € əmuɾuzˈɛʃin
amoroseixin € amorosir € VMSP3P0Y € əmuɾuzˈɛʃin
amoroseixis € amorosir € VMSP2S0Y € əmuɾuzˈɛʃis
amoroseixo € amorosir € VMIP1S0C € əmuɾuzˈɛʃu
amorosenc € amorosenc € AQ0MS0 € əmuɾuzˈɛŋ
amorosenca € amorosenc € AQ0FS0 € əmuɾuzˈɛŋkə
amorosencs € amorosenc € AQ0MP0 € əmuɾuzˈɛŋs
amorosenques € amorosenc € AQ0FP0 € əmuɾuzˈɛŋkəs
amoroses € amorós € AQ0FP0 € əmuɾˈozəs
amorosí € amorosir € VMIS1S00 € əmuɾuzˈi
amorosia € amorosia € NCFS000 € əmuɾuzˈiə
amorosia € amorosir € VMII1S00 € əmuɾuzˈiə
amorosida € amorosir € VMP00SF0 € əmuɾuzˈiðə
amorosides € amorosir € VMP00PF0 € əmuɾuzˈiðəs
amorosíem € amorosir € VMII1P00 € əmuɾuzˈiəm
amorosien € amorosir € VMII3P00 € əmuɾuzˈiən
amorosies € amorosia € NCFP000 € əmuɾuzˈiəs
amorosies € amorosir € VMII2S00 € əmuɾuzˈiəs
amorosíeu € amorosir € VMII2P00 € əmuɾuzˈiəw
amorosim € amorosir € VMIP1P00 € əmuɾuzˈim
amorosim € amorosir € VMM01P00 € əmuɾuzˈim
amorosim € amorosir € VMSP1P00 € əmuɾuzˈim
amorosiment € amorosiment € NCMS000 € əmuɾuzimˈen
amorosiments € amorosiment € NCMP000 € əmuɾuzimˈens
amorosint € amorosir € VMG00000 € əmuɾuzˈin
amorosir € amorosir € VMN00000 € əmuɾuzˈi
amorosirà € amorosir € VMIF3S00 € əmuɾuziɾˈa
amorosiran € amorosir € VMIF3P00 € əmuɾuziɾˈan
amorosiràs € amorosir € VMIF2S00 € əmuɾuziɾˈas
amorosiré € amorosir € VMIF1S00 € əmuɾuziɾˈe
amorosirem € amorosir € VMIF1P00 € əmuɾuziɾˈɛm
amorosírem € amorosir € VMIS1P00 € əmuɾuzˈiɾəm
amorosiren € amorosir € VMIS3P00 € əmuɾuzˈiɾən
amorosires € amorosir € VMIS2S00 € əmuɾuzˈiɾəs
amorosireu € amorosir € VMIF2P00 € əmuɾuziɾˈɛw
amorosíreu € amorosir € VMIS2P00 € əmuɾuzˈiɾəw
amorosiria € amorosir € VMCC1S00 € əmuɾuziɾˈiə
amorosiríem € amorosir € VMCC1P00 € əmuɾuziɾˈiəm
amorosirien € amorosir € VMCC3P00 € əmuɾuziɾˈiən
amorosiries € amorosir € VMCC2S00 € əmuɾuziɾˈiəs
amorosiríeu € amorosir € VMCC2P00 € əmuɾuziɾˈiəw
amorosís € amorosir € VMSI1S01 € əmuɾuzˈis
amorosíssim € amorosir € VMSI1P02 € əmuɾuzˈisim
amorosíssim € amorosíssim € AQAMS0 € əmuɾuzˈisim
amorosissin € amorosir € VMSI3P02 € əmuɾuzˈisin
amorosissis € amorosir € VMSI2S02 € əmuɾuzˈisis
amorosíssiu € amorosir € VMSI2P02 € əmuɾuzˈisiw
amorosit € amorosir € VMP00SM0 € əmuɾuzˈit
amorositat € amorositat € NCFS000 € əmuɾuzitˈat
amorositats € amorositat € NCFP000 € əmuɾuzitˈats
amorosits € amorosir € VMP00PM0 € əmuɾuzˈits
amorosiu € amorosir € VMIP2P00 € əmuɾuzˈiw
amorosiu € amorosir € VMM02P00 € əmuɾuzˈiw
amorosiu € amorosir € VMSP2P00 € əmuɾuzˈiw
amorosívol € amorosívol € AQ0MS0 € əmuɾuzˈiβul
amorosívola € amorosívol € AQ0FS0 € əmuɾuzˈiβulə
amorosívoles € amorosívol € AQ0FP0 € əmuɾuzˈiβuləs
amorosívols € amorosívol € AQ0MP0 € əmuɾuzˈiβuls
amorosos € amorós € AQ0MP0 € əmuɾˈozus
amorra € amorrar € VMIP3S00 € əmˈɔrə
amorra € amorrar € VMM02S00 € əmˈɔrə
amorrà € amorrar € VMIS3S00 € əmurˈa
amorrada € amorrar € VMP00SF0 € əmurˈaðə
amorrades € amorrar € VMP00PF0 € əmurˈaðəs
amorralla € amorrallar € VMIP3S00 € əmurˈaʎə
amorralla € amorrallar € VMM02S00 € əmurˈaʎə
amorrallà € amorrallar € VMIS3S00 € əmurəʎˈa
amorrallada € amorrallar € VMP00SF0 € əmurəʎˈaðə
amorrallades € amorrallar € VMP00PF0 € əmurəʎˈaðəs
amorrallant € amorrallar € VMG00000 € əmurəʎˈan
amorrallar € amorrallar € VMN00000 € əmurəʎˈa
amorrallarà € amorrallar € VMIF3S00 € əmurəʎəɾˈa
amorrallaran € amorrallar € VMIF3P00 € əmurəʎəɾˈan
amorrallaràs € amorrallar € VMIF2S00 € əmurəʎəɾˈas
amorrallaré € amorrallar € VMIF1S00 € əmurəʎəɾˈe
amorrallarem € amorrallar € VMIF1P00 € əmurəʎəɾˈɛm
amorrallàrem € amorrallar € VMIS1P00 € əmurəʎˈaɾəm
amorrallaren € amorrallar € VMIS3P00 € əmurəʎˈaɾən
amorrallares € amorrallar € VMIS2S00 € əmurəʎˈaɾəs
amorrallareu € amorrallar € VMIF2P00 € əmurəʎəɾˈɛw
amorrallàreu € amorrallar € VMIS2P00 € əmurəʎˈaɾəw
amorrallaria € amorrallar € VMCC1S00 € əmurəʎəɾˈiə
amorrallaríem € amorrallar € VMCC1P00 € əmurəʎəɾˈiəm
amorrallarien € amorrallar € VMCC3P00 € əmurəʎəɾˈiən
amorrallaries € amorrallar € VMCC2S00 € əmurəʎəɾˈiəs
amorrallaríeu € amorrallar € VMCC2P00 € əmurəʎəɾˈiəw
amorrallat € amorrallar € VMP00SM0 € əmurəʎˈat
amorrallats € amorrallar € VMP00PM0 € əmurəʎˈats
amorrallava € amorrallar € VMII1S00 € əmurəʎˈaβə
amorrallàvem € amorrallar € VMII1P00 € əmurəʎˈaβəm
amorrallaven € amorrallar € VMII3P00 € əmurəʎˈaβən
amorrallaves € amorrallar € VMII2S00 € əmurəʎˈaβəs
amorrallàveu € amorrallar € VMII2P00 € əmurəʎˈaβəw
amorrallem € amorrallar € VMIP1P00 € əmurəʎˈɛm
amorrallem € amorrallar € VMM01P00 € əmurəʎˈɛm
amorrallem € amorrallar € VMSP1P00 € əmurəʎˈɛm
amorrallen € amorrallar € VMIP3P00 € əmurˈaʎən
amorralles € amorrallar € VMIP2S00 € əmurˈaʎəs
amorrallés € amorrallar € VMSI1S01 € əmurəʎˈes
amorralléssim € amorrallar € VMSI1P02 € əmurəʎˈesim
amorrallessin € amorrallar € VMSI3P02 € əmurəʎˈesin
amorrallessis € amorrallar € VMSI2S02 € əmurəʎˈesis
amorralléssiu € amorrallar € VMSI2P02 € əmurəʎˈesiw
amorralleu € amorrallar € VMIP2P00 € əmurəʎˈɛw
amorralleu € amorrallar € VMM02P0X € əmurəʎˈɛw
amorralleu € amorrallar € VMSP2P00 € əmurəʎˈɛw
amorralli € amorrallar € VMM03S0Y € əmurˈaʎi
amorralli € amorrallar € VMSP1S0Y € əmurˈaʎi
amorrallí € amorrallar € VMIS1S00 € əmurəʎˈi
amorrallin € amorrallar € VMM03P0Y € əmurˈaʎin
amorrallin € amorrallar € VMSP3P0Y € əmurˈaʎin
amorrallis € amorrallar € VMSP2S0Y € əmurˈaʎis
amorrallo € amorrallar € VMIP1S0C € əmurˈaʎu
amorrant € amorrar € VMG00000 € əmurˈan
amorrar € amorrar € VMN00000 € əmurˈa
amorrarà € amorrar € VMIF3S00 € əmurəɾˈa
amorraran € amorrar € VMIF3P00 € əmurəɾˈan
amorraràs € amorrar € VMIF2S00 € əmurəɾˈas
amorraré € amorrar € VMIF1S00 € əmurəɾˈe
amorrarem € amorrar € VMIF1P00 € əmurəɾˈɛm
amorràrem € amorrar € VMIS1P00 € əmurˈaɾəm
amorraren € amorrar € VMIS3P00 € əmurˈaɾən
amorrares € amorrar € VMIS2S00 € əmurˈaɾəs
amorrareu € amorrar € VMIF2P00 € əmurəɾˈɛw
amorràreu € amorrar € VMIS2P00 € əmurˈaɾəw
amorraria € amorrar € VMCC1S00 € əmurəɾˈiə
amorraríem € amorrar € VMCC1P00 € əmurəɾˈiəm
amorrarien € amorrar € VMCC3P00 € əmurəɾˈiən
amorraries € amorrar € VMCC2S00 € əmurəɾˈiəs
amorraríeu € amorrar € VMCC2P00 € əmurəɾˈiəw
amorrat € amorrar € VMP00SM0 € əmurˈat
amorrats € amorrar € VMP00PM0 € əmurˈats
amorrava € amorrar € VMII1S00 € əmurˈaβə
amorràvem € amorrar € VMII1P00 € əmurˈaβəm
